"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","30/768","170/18860",0.176470588235294,4.33363970588235,8.99570325925264,1.02712292841234e-11,4.81491659044551e-08,4.10604480413213e-08,"MYBL2/BIRC5/PLK1/CCNB1/UHRF1/CDC20/FGF10/PAX6/STIL/CDCA8/TPX2/TACC2/TACC1/AURKB/AURKA/CHEK2/CEP126/NUF2/TACC3/INCENP/PSRC1/NEK2/CENPA/SBDS/DLGAP5/STMN1/PRC1/ESPL1/KIF4A/POC1A",30
"GO:0044772","mitotic cell cycle phase transition","52/768","461/18860",0.112798264642082,2.77001988430947,7.92735211424622,2.95512311921417e-11,4.81491659044551e-08,4.10604480413213e-08,"BIRC5/PLK1/FHL1/PKMYT1/E2F1/CCNB1/RRM2/CDKN2A/CLSPN/EGFR/CDC20/IQGAP3/FOXM1/FGF10/STIL/CDCA8/DTL/SPC24/CENPF/CDC6/UBE2C/INHBA/E2F3/KANK2/CCNO/AURKB/AURKA/CHEK2/CDC25A/EIF4EBP1/KIF14/EZH2/NUF2/KLF4/TACC3/TICRR/PTPN6/NES/INCENP/KNL1/CCNB2/CCNA2/CCNE1/UBE2S/MELK/BUB1/DUSP1/TRIP13/DLGAP5/ESPL1/FAM107A/MUC1",52
"GO:0007059","chromosome segregation","50/768","434/18860",0.115207373271889,2.82918106758833,7.94296556509918,3.3479172759661e-11,4.81491659044551e-08,4.10604480413213e-08,"MYBL2/BIRC5/PLK1/CCNB1/UHRF1/CDC20/KIF18B/STIL/KIF2C/CENPN/STARD9/CDCA8/TPX2/SPC24/CENPF/CDC6/UBE2C/AURKB/AURKA/TOP2A/CHEK2/ASPM/KIF14/CENPM/ESCO2/SUN1/CDCA2/NUF2/ECT2/TACC3/INCENP/KNL1/PSRC1/NCAPH/HJURP/CCNB2/CCNE1/NEK2/SAC3D1/BUB1/DUSP1/TRIP13/DLGAP5/CDT1/PRC1/MKI67/P3H4/ESPL1/CENPI/KIF4A",50
"GO:0007052","mitotic spindle organization","26/768","137/18860",0.18978102189781,4.66050790754258,8.85952759176875,4.58873348713182e-11,4.81491659044551e-08,4.10604480413213e-08,"MYBL2/BIRC5/PLK1/CCNB1/UHRF1/CDC20/STIL/CDCA8/TPX2/TACC2/TACC1/AURKB/AURKA/CHEK2/CEP126/NUF2/TACC3/INCENP/PSRC1/NEK2/SBDS/DLGAP5/STMN1/PRC1/KIF4A/POC1A",26
"GO:0000070","mitotic sister chromatid segregation","31/768","192/18860",0.161458333333333,3.96497938368056,8.50785436019859,5.00095200503272e-11,4.81491659044551e-08,4.10604480413213e-08,"MYBL2/BIRC5/PLK1/CCNB1/UHRF1/CDC20/KIF18B/KIF2C/CDCA8/TPX2/SPC24/CENPF/UBE2C/AURKB/CHEK2/KIF14/NUF2/INCENP/KNL1/PSRC1/NCAPH/NEK2/BUB1/DUSP1/TRIP13/DLGAP5/CDT1/PRC1/ESPL1/CENPI/KIF4A",31
"GO:0000819","sister chromatid segregation","34/768","233/18860",0.145922746781116,3.58346745350501,8.17534612333404,1.00803629096676e-10,7.29898828175341e-08,6.22440126360359e-08,"MYBL2/BIRC5/PLK1/CCNB1/UHRF1/CDC20/KIF18B/KIF2C/CDCA8/TPX2/SPC24/CENPF/CDC6/UBE2C/AURKB/TOP2A/CHEK2/KIF14/NUF2/TACC3/INCENP/KNL1/PSRC1/NCAPH/NEK2/BUB1/DUSP1/TRIP13/DLGAP5/CDT1/PRC1/ESPL1/CENPI/KIF4A",34
"GO:0098813","nuclear chromosome segregation","41/768","323/18860",0.126934984520124,3.1171794375645,7.90743907251615,1.06134021546061e-10,7.29898828175341e-08,6.22440126360359e-08,"MYBL2/BIRC5/PLK1/CCNB1/UHRF1/CDC20/KIF18B/KIF2C/CDCA8/TPX2/SPC24/CENPF/CDC6/UBE2C/AURKB/AURKA/TOP2A/CHEK2/ASPM/KIF14/SUN1/NUF2/ECT2/TACC3/INCENP/KNL1/PSRC1/NCAPH/CCNB2/CCNE1/NEK2/BUB1/DUSP1/TRIP13/DLGAP5/CDT1/PRC1/P3H4/ESPL1/CENPI/KIF4A",41
"GO:0010965","regulation of mitotic sister chromatid separation","17/768","61/18860",0.278688524590164,6.84383538251366,9.41872610586441,1.95215824940076e-10,1.17471122657691e-07,1.00176541745565e-07,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/UBE2C/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13/DLGAP5/ESPL1",17
"GO:0140014","mitotic nuclear division","37/768","281/18860",0.131672597864769,3.23352239027284,7.77193131437308,3.07574488249419e-10,1.645181762703e-07,1.40297134990963e-07,"MYBL2/BIRC5/PLK1/PKMYT1/CCNB1/UHRF1/CDC20/KIF18B/IGF1/KIF2C/CDCA8/TPX2/SPC24/CENPF/UBE2C/AURKB/AURKA/CHEK2/KIF14/CDCA2/NUF2/INCENP/KNL1/PSRC1/NCAPH/NEK2/UBE2S/BUB1/DUSP1/TRIP13/DLGAP5/CDT1/PRC1/MKI67/ESPL1/CENPI/KIF4A",37
"GO:0007088","regulation of mitotic nuclear division","23/768","119/18860",0.19327731092437,4.74636729691877,8.44664233547523,4.12620817079254e-10,1.79635983021669e-07,1.53189236171804e-07,"BIRC5/PLK1/PKMYT1/CCNB1/CDC20/IGF1/CDCA8/SPC24/CENPF/UBE2C/AURKB/AURKA/CDCA2/NUF2/INCENP/KNL1/NEK2/BUB1/DUSP1/TRIP13/DLGAP5/MKI67/ESPL1",23
"GO:0051306","mitotic sister chromatid separation","17/768","64/18860",0.265625,6.52303059895833,9.11866726589193,4.47258141646595e-10,1.79635983021669e-07,1.53189236171804e-07,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/UBE2C/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13/DLGAP5/ESPL1",17
"GO:0007051","spindle organization","31/768","209/18860",0.148325358851675,3.64246909888357,7.91459415699602,4.4778392111758e-10,1.79635983021669e-07,1.53189236171804e-07,"MYBL2/BIRC5/PLK1/CCNB1/UHRF1/CDC20/STIL/STARD9/CDCA8/TPX2/TACC2/TACC1/AURKB/AURKA/CHEK2/ASPM/CEP126/NUF2/TACC3/INCENP/PSRC1/CCNB2/NEK2/SAC3D1/SBDS/DLGAP5/STMN1/PRC1/ESPL1/KIF4A/POC1A",31
"GO:1905818","regulation of chromosome separation","18/768","76/18860",0.236842105263158,5.81620065789474,8.66790174591739,1.05836585737053e-09,3.91921018260133e-07,3.34220797064378e-07,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/UBE2C/AURKB/NUF2/INCENP/KNL1/NCAPH/BUB1/DUSP1/TRIP13/DLGAP5/ESPL1",18
"GO:0008544","epidermis development","44/768","402/18860",0.109452736318408,2.6878627694859,7.04781491113188,2.60963139615791e-09,8.97340395793156e-07,7.65230259023749e-07,"CERS3/DSC1/TP63/CDKN2A/COL17A1/EGFR/FLG/FLG2/KRT77/FGF10/KRT6B/SVEP1/SPINK5/PAX6/IGFBP5/LHFPL5/PPL/INHBA/LSR/COL7A1/KRT10/KRT5/KRTDAP/SLC39A2/LORICRIN/KRT79/OVOL1/FOXN1/TGM1/EZH2/ALDH3A2/ALOX12B/EPHA2/KLF4/LDB2/SOSTDC1/DCT/DKK1/CSTA/KRT17/KRT4/POU3F1/STMN1/YAP1",44
"GO:0007094","mitotic spindle assembly checkpoint signaling","14/768","48/18860",0.291666666666667,7.16254340277778,8.80764446717664,4.07803895795341e-09,1.13116578044275e-06,9.64630910661171e-07,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13",14
"GO:0071173","spindle assembly checkpoint signaling","14/768","48/18860",0.291666666666667,7.16254340277778,8.80764446717664,4.07803895795341e-09,1.13116578044275e-06,9.64630910661171e-07,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13",14
"GO:0071174","mitotic spindle checkpoint signaling","14/768","48/18860",0.291666666666667,7.16254340277778,8.80764446717664,4.07803895795341e-09,1.13116578044275e-06,9.64630910661171e-07,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13",14
"GO:0000280","nuclear division","47/768","453/18860",0.103752759381898,2.54788677336277,6.87058053741092,4.22953553136052e-09,1.13116578044275e-06,9.64630910661171e-07,"MYBL2/BIRC5/PLK1/PKMYT1/CCNB1/UHRF1/CDC20/WNT4/KIF18B/IGF1/KIF2C/CDCA8/TPX2/SPC24/CENPF/UBE2C/AURKB/AURKA/TOP2A/CHEK2/ASPM/FANCA/KIF14/SUN1/CDCA2/NUF2/BRME1/INCENP/KNL1/PSRC1/NCAPH/CCNB2/CCNE1/NEK2/UBE2S/BUB1/ZNF541/DUSP1/TRIP13/DLGAP5/CDT1/PRC1/MKI67/P3H4/ESPL1/CENPI/KIF4A",47
"GO:0051304","chromosome separation","18/768","83/18860",0.216867469879518,5.32567771084337,8.1372330158969,4.82862570688042e-09,1.22342127120644e-06,1.04330416935366e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/UBE2C/AURKB/NUF2/INCENP/KNL1/NCAPH/BUB1/DUSP1/TRIP13/DLGAP5/ESPL1",18
"GO:0031577","spindle checkpoint signaling","14/768","49/18860",0.285714285714286,7.01636904761905,8.68806811823562,5.49705813410919e-09,1.32314189288008e-06,1.1283435117382e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13",14
"GO:0051783","regulation of nuclear division","24/768","147/18860",0.163265306122449,4.0093537414966,7.5466959017677,6.05714665815321e-09,1.32811884414096e-06,1.13258773580341e-06,"BIRC5/PLK1/PKMYT1/CCNB1/CDC20/WNT4/IGF1/CDCA8/SPC24/CENPF/UBE2C/AURKB/AURKA/CDCA2/NUF2/INCENP/KNL1/NEK2/BUB1/DUSP1/TRIP13/DLGAP5/MKI67/ESPL1",24
"GO:1901990","regulation of mitotic cell cycle phase transition","40/768","357/18860",0.112044817927171,2.7515172735761,6.88373446032339,7.17284264576125e-09,1.32811884414096e-06,1.13258773580341e-06,"BIRC5/PLK1/FHL1/PKMYT1/E2F1/CCNB1/RRM2/CDKN2A/CLSPN/EGFR/CDC20/FGF10/STIL/CDCA8/DTL/SPC24/CENPF/CDC6/UBE2C/INHBA/KANK2/AURKB/AURKA/CDC25A/KIF14/EZH2/NUF2/KLF4/TICRR/PTPN6/INCENP/KNL1/CCNE1/BUB1/DUSP1/TRIP13/DLGAP5/ESPL1/FAM107A/MUC1",40
"GO:0033046","negative regulation of sister chromatid segregation","14/768","50/18860",0.28,6.87604166666667,8.57180182420371,7.35108301601687e-09,1.32811884414096e-06,1.13258773580341e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13",14
"GO:0033048","negative regulation of mitotic sister chromatid segregation","14/768","50/18860",0.28,6.87604166666667,8.57180182420371,7.35108301601687e-09,1.32811884414096e-06,1.13258773580341e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13",14
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","14/768","50/18860",0.28,6.87604166666667,8.57180182420371,7.35108301601687e-09,1.32811884414096e-06,1.13258773580341e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13",14
"GO:2000816","negative regulation of mitotic sister chromatid separation","14/768","50/18860",0.28,6.87604166666667,8.57180182420371,7.35108301601687e-09,1.32811884414096e-06,1.13258773580341e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13",14
"GO:0043588","skin development","38/768","329/18860",0.115501519756839,2.83640450861196,6.92330591725035,7.44894241624553e-09,1.32811884414096e-06,1.13258773580341e-06,"CERS3/DSC1/TP63/CDKN2A/EGFR/FLG/FLG2/KRT77/FGF10/KRT6B/SPINK5/PAX6/IGFBP5/PPL/INHBA/LSR/KRT10/KRT5/SLC39A2/LORICRIN/KRT79/OVOL1/FOXN1/TGM1/EZH2/ALOX12B/EPHA2/KLF4/LDB2/SOSTDC1/DKK1/CSTA/KRT17/KRT4/POU3F1/ARRDC3/STMN1/YAP1",38
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","19/768","96/18860",0.197916666666667,4.86029730902778,7.8125050160421,9.07557466954003e-09,1.56035058782735e-06,1.33062936884234e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/CDC6/UBE2C/AURKB/NUF2/TACC3/INCENP/KNL1/BUB1/DUSP1/TRIP13/DLGAP5/ESPL1",19
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","14/768","52/18860",0.269230769230769,6.61157852564103,8.34856934944202,1.28544733255328e-08,2.06271448630383e-06,1.75903319191501e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13",14
"GO:1905819","negative regulation of chromosome separation","14/768","52/18860",0.269230769230769,6.61157852564103,8.34856934944202,1.28544733255328e-08,2.06271448630383e-06,1.75903319191501e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13",14
"GO:0044784","metaphase/anaphase transition of cell cycle","19/768","99/18860",0.191919191919192,4.71301557239057,7.63155479748205,1.54450960494092e-08,2.3984739478018e-06,2.04536076715435e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/CDC6/UBE2C/AURKB/NUF2/TACC3/INCENP/KNL1/BUB1/DUSP1/TRIP13/DLGAP5/ESPL1",19
"GO:0051985","negative regulation of chromosome segregation","14/768","53/18860",0.264150943396226,6.48683176100629,8.24131410989955,1.68200332180791e-08,2.53036374724478e-06,2.15783320889831e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13",14
"GO:0030071","regulation of mitotic metaphase/anaphase transition","18/768","92/18860",0.195652173913043,4.8046875,7.53703546099524,2.6903119847885e-08,3.92459451356722e-06,3.34679959830148e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/CDC6/UBE2C/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13/DLGAP5/ESPL1",18
"GO:1901987","regulation of cell cycle phase transition","46/768","468/18860",0.0982905982905983,2.41375089031339,6.38084198021376,3.28280193201202e-08,4.64806132373702e-06,3.96375465475136e-06,"BIRC5/PLK1/FHL1/PKMYT1/E2F1/TP63/CCNB1/RRM2/CDKN2A/CLSPN/EGFR/CDC20/FGF10/STIL/CDCA8/DTL/SPC24/CENPF/CDC6/UBE2C/INHBA/KANK2/AURKB/AURKA/CHEK2/CDC25A/DTX3L/OVOL1/KIF14/EZH2/NUF2/KLF4/TICRR/PTPN6/INCENP/KNL1/CCNE1/TIMELESS/BUB1/DUSP1/TRIP13/DLGAP5/CDT1/ESPL1/FAM107A/MUC1",46
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","18/768","95/18860",0.189473684210526,4.65296052631579,7.35409351844191,4.53920439872668e-08,6.02088936717162e-06,5.13446931799124e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/CDC6/UBE2C/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13/DLGAP5/ESPL1",18
"GO:0033047","regulation of mitotic sister chromatid segregation","14/768","57/18860",0.245614035087719,6.03161549707602,7.83840955655391,4.6276050391639e-08,6.02088936717162e-06,5.13446931799124e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13",14
"GO:0045839","negative regulation of mitotic nuclear division","14/768","57/18860",0.245614035087719,6.03161549707602,7.83840955655391,4.6276050391639e-08,6.02088936717162e-06,5.13446931799124e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13",14
"GO:0033045","regulation of sister chromatid segregation","19/768","107/18860",0.177570093457944,4.36064057632399,7.18249329952397,5.76592179705637e-08,7.30451250816562e-06,6.22911219072572e-06,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/CDC6/UBE2C/AURKB/NUF2/TACC3/INCENP/KNL1/BUB1/DUSP1/TRIP13/DLGAP5/ESPL1",19
"GO:1901991","negative regulation of mitotic cell cycle phase transition","26/768","193/18860",0.134715025906736,3.30823618307427,6.64076766319054,8.47218114259532e-08,1.04577128257574e-05,8.91808541325823e-06,"BIRC5/PLK1/FHL1/PKMYT1/CCNB1/CLSPN/CDC20/CDCA8/DTL/SPC24/CENPF/CDC6/INHBA/KANK2/AURKB/EZH2/NUF2/KLF4/TICRR/INCENP/KNL1/BUB1/DUSP1/TRIP13/FAM107A/MUC1",26
"GO:1901988","negative regulation of cell cycle phase transition","32/768","274/18860",0.116788321167883,2.86800486618005,6.41736836384506,8.8345716230001e-08,1.06324069482806e-05,9.06706034992116e-06,"BIRC5/PLK1/FHL1/PKMYT1/E2F1/CCNB1/CLSPN/CDC20/CDCA8/DTL/SPC24/CENPF/CDC6/INHBA/KANK2/AURKB/CHEK2/DTX3L/OVOL1/EZH2/NUF2/KLF4/TICRR/INCENP/KNL1/TIMELESS/BUB1/DUSP1/TRIP13/CDT1/FAM107A/MUC1",32
"GO:0051983","regulation of chromosome segregation","21/768","134/18860",0.156716417910448,3.84853078358209,6.81785024336204,1.10884653134e-07,1.27218431584452e-05,1.08488811838139e-05,"BIRC5/PLK1/CCNB1/CDC20/KIF2C/CDCA8/SPC24/CENPF/CDC6/UBE2C/AURKB/NUF2/TACC3/INCENP/KNL1/NCAPH/BUB1/DUSP1/TRIP13/DLGAP5/ESPL1",21
"GO:0045787","positive regulation of cell cycle","37/768","349/18860",0.106017191977077,2.60349510506208,6.22962726303059,1.10992399803635e-07,1.27218431584452e-05,1.08488811838139e-05,"BIRC5/TP63/CCNB1/RRM2/EGFR/CDC20/WNT4/IGF1/FGF10/STIL/CDCA8/DTL/CDC6/SVIL/UBE2C/AURKB/AURKA/MEIS2/CHEK2/CDC25A/EIF4EBP1/OVOL1/KIF14/CITED2/USP2/TGM1/EZH2/ECT2/INCENP/KNL1/NCAPH/CCNE1/BUB1/DLGAP5/DDX11/ESPL1/POC1A",37
"GO:0051784","negative regulation of nuclear division","14/768","64/18860",0.21875,5.37190755208333,7.21813315541053,2.20892733198456e-07,2.47297120376132e-05,2.10889023127045e-05,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/AURKB/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13",14
"GO:0010948","negative regulation of cell cycle process","34/768","318/18860",0.106918238993711,2.62562237945493,6.02353713083195,2.97167221990467e-07,3.2512795605957e-05,2.77261283675316e-05,"BIRC5/PLK1/FHL1/PKMYT1/E2F1/CCNB1/CLSPN/CDC20/CDCA8/DTL/SPC24/CENPF/CDC6/INHBA/KANK2/AURKB/CHEK2/DTX3L/OVOL1/EZH2/NUF2/KLF4/TICRR/INCENP/KNL1/TIMELESS/NEK2/BUB1/DUSP1/TRIP13/CDT1/ESPL1/FAM107A/MUC1",34
"GO:2001251","negative regulation of chromosome organization","17/768","97/18860",0.175257731958763,4.30385524054983,6.72128620547769,3.47890070687439e-07,3.72165066730962e-05,3.1737339782012e-05,"BIRC5/PLK1/CCNB1/CDC20/CDCA8/SPC24/CENPF/AURKB/PIF1/NUF2/INCENP/KNL1/BUB1/DUSP1/TRIP13/PARP1/ESPL1",17
"GO:0090068","positive regulation of cell cycle process","31/768","278/18860",0.111510791366906,2.73840302757794,6.01621420154198,3.94489035034338e-07,4.12841351012022e-05,3.52061152547807e-05,"BIRC5/TP63/CCNB1/RRM2/EGFR/CDC20/WNT4/IGF1/FGF10/STIL/CDCA8/DTL/CDC6/SVIL/UBE2C/AURKB/AURKA/CHEK2/CDC25A/KIF14/EZH2/ECT2/INCENP/KNL1/NCAPH/CCNE1/BUB1/DLGAP5/DDX11/ESPL1/POC1A",31
"GO:0003012","muscle system process","44/768","485/18860",0.0907216494845361,2.22787800687285,5.64428671583092,6.24563809370373e-07,6.37400343395239e-05,5.4355964822807e-05,"DES/MYOCD/SCN7A/ATP1A2/MYOC/CACNA1G/PPP1R12B/LMOD1/IGF1/ADGRD1/CNN1/GSTM2/ADRA1A/MEIS1/IGFBP5/FXYD1/MYLK/MYOF/JPH2/MYL9/RYR3/PRKG1/AKAP6/GATM/TNNT1/COL14A1/EZH2/IRAG1/CAV1/KLF4/ANK2/ACACB/CACNB2/SSPN/BDKRB2/SNTB1/TPM2/PLN/SCN4B/PARP1/NKX2-5/PVALEF/TPM1/TACR2",44
"GO:0007093","mitotic cell cycle checkpoint signaling","20/768","136/18860",0.147058823529412,3.61136642156863,6.29701320601659,6.35546665620512e-07,6.37400343395239e-05,5.4355964822807e-05,"BIRC5/PLK1/CCNB1/CLSPN/CDC20/CDCA8/DTL/SPC24/CENPF/CDC6/AURKB/CHEK2/NUF2/TICRR/INCENP/KNL1/BUB1/DUSP1/TRIP13/MUC1",20
"GO:0000075","cell cycle checkpoint signaling","24/768","187/18860",0.128342245989305,3.15173796791444,6.09255963122086,6.534036714062e-07,6.41935770234581e-05,5.47427350909598e-05,"BIRC5/PLK1/E2F1/CCNB1/CLSPN/CDC20/CDCA8/DTL/SPC24/CENPF/CDC6/AURKB/CHEK2/DTX3L/NUF2/TICRR/INCENP/KNL1/TIMELESS/BUB1/DUSP1/TRIP13/CDT1/MUC1",24
"GO:0045930","negative regulation of mitotic cell cycle","28/768","244/18860",0.114754098360656,2.81804986338798,5.88917105855694,8.03196624280264e-07,7.73317709857038e-05,6.59466702040638e-05,"BIRC5/PLK1/FHL1/PKMYT1/CCNB1/CLSPN/CDC20/CDCA8/DTL/SPC24/CENPF/CDC6/INHBA/KANK2/AURKB/CHEK2/OVOL1/EZH2/NUF2/KLF4/TICRR/INCENP/KNL1/BUB1/DUSP1/TRIP13/FAM107A/MUC1",28
"GO:1901970","positive regulation of mitotic sister chromatid separation","8/768","22/18860",0.363636363636364,8.92992424242424,7.66760325758011,1.40250371017051e-06,0.000132385350210997,0.000112895035493601,"BIRC5/CDC20/CDCA8/UBE2C/AURKB/INCENP/DLGAP5/ESPL1",8
"GO:0030900","forebrain development","39/768","419/18860",0.0930787589498807,2.28576223150358,5.48367986307454,1.45002553480947e-06,0.000134238902395631,0.000114475700116537,"ATP1A2/E2F1/SLIT2/EGFR/SEMA3G/WNT4/FBXO41/ALDH1A2/FGF10/PITX1/PAX6/STIL/FAT4/SEMA5A/INHBA/TACC2/CXCL12/TACC1/IGF2BP1/NTRK2/ASPM/PRKG1/CDH2/KIF14/RAC3/EZH2/SUN1/LPAR1/TACC3/RELN/ZIC1/FILIP1/DCT/DKK1/PAX5/POU3F1/DLC1/ERBB4/GLI3",39
"GO:0008608","attachment of spindle microtubules to kinetochore","12/768","55/18860",0.218181818181818,5.35795454545455,6.66843654248224,1.66896117274807e-06,0.000151592058219042,0.000129274053102631,"BIRC5/CCNB1/KIF2C/CDCA8/SPC24/AURKB/NUF2/ECT2/INCENP/KNL1/NEK2/CDT1",12
"GO:0051256","mitotic spindle midzone assembly","6/768","11/18860",0.545454545454545,13.3948863636364,8.47210609231122,1.73361949786413e-06,0.00015454896782811,0.000131795634340548,"BIRC5/CDCA8/AURKB/INCENP/PRC1/KIF4A",6
"GO:0000086","G2/M transition of mitotic cell cycle","20/768","145/18860",0.137931034482759,3.38721264367816,5.94534200125089,1.78547216124784e-06,0.000156277508804492,0.000133269692418499,"BIRC5/PLK1/FHL1/PKMYT1/CCNB1/CLSPN/CDC20/FOXM1/DTL/CENPF/CDC6/AURKB/AURKA/CHEK2/CDC25A/KIF14/TICRR/NES/CCNA2/MELK",20
"GO:0044839","cell cycle G2/M phase transition","21/768","162/18860",0.12962962962963,3.18335262345679,5.75016706191215,2.74993128694822e-06,0.00023639587884587,0.000201592707125903,"BIRC5/PLK1/FHL1/PKMYT1/CCNB1/CLSPN/CDC20/FOXM1/DTL/CENPF/CDC6/AURKB/AURKA/CHEK2/CDC25A/KIF14/TICRR/NES/CCNB2/CCNA2/MELK",21
"GO:0010639","negative regulation of organelle organization","35/768","367/18860",0.0953678474114441,2.341976044505,5.34897738054243,2.90046186909385e-06,0.000244961814698558,0.000208897530738061,"BIRC5/PLK1/PLEKHH2/CCNB1/MYOC/IFI6/SLIT2/CDC20/LMOD1/IGF1/PIK3R1/CDCA8/TPX2/SPC24/CENPF/ARHGAP6/SVIL/KANK2/AURKB/CYRIB/PIF1/NUF2/LPAR1/INCENP/KNL1/RHPN1/BUB1/DUSP1/TRIP13/PARP1/DLC1/CARMIL2/STMN1/ESPL1/YAP1",35
"GO:0051225","spindle assembly","19/768","137/18860",0.138686131386861,3.40575577858881,5.82265091015016,2.96472117522426e-06,0.000246071857543614,0.000209844148518596,"MYBL2/BIRC5/PLK1/UHRF1/CDC20/STIL/STARD9/CDCA8/TPX2/AURKB/AURKA/CHEK2/ASPM/INCENP/CCNB2/NEK2/SAC3D1/PRC1/KIF4A",19
"GO:0031589","cell-substrate adhesion","35/768","369/18860",0.0948509485094851,2.32928240740741,5.31308656171743,3.27774591406152e-06,0.000265078536073157,0.000226052585810096,"SORBS1/ITGA8/ITGA7/MYOC/FAT2/CDKN2A/ONECUT2/COL17A1/WNT4/LYVE1/CD34/SVEP1/LIMS2/PIK3R1/ARHGAP6/PLPP3/MSLN/FREM1/COL8A1/KIF14/RAC3/ITGAX/EGFLAM/CEACAM6/ITGAD/VWC2/FER/CDH13/PARVA/ACVRL1/DLC1/MSLNL/PLAU/CSPG5/FAM107A",35
"GO:0000022","mitotic spindle elongation","6/768","12/18860",0.5,12.2786458333333,8.05214517926213,3.34755388779836e-06,0.000265078536073157,0.000226052585810096,"BIRC5/CDCA8/AURKB/INCENP/PRC1/KIF4A",6
"GO:0060443","mammary gland morphogenesis","11/768","49/18860",0.224489795918367,5.51286139455782,6.51689530574767,3.35890957633206e-06,0.000265078536073157,0.000226052585810096,"CDKN2A/WNT4/AREG/FGF10/ESR1/IGFBP5/PGR/CAV1/EPHA2/SOSTDC1/GLI3",11
"GO:0030216","keratinocyte differentiation","22/768","180/18860",0.122222222222222,3.00144675925926,5.55889549061582,4.2881858114448e-06,0.000332956878972504,0.000283937600418247,"CERS3/TP63/CDKN2A/FLG/KRT77/KRT6B/PAX6/PPL/KRT10/KRT5/SLC39A2/LORICRIN/KRT79/FOXN1/TGM1/EZH2/EPHA2/CSTA/KRT17/KRT4/POU3F1/YAP1",22
"GO:1905820","positive regulation of chromosome separation","9/768","33/18860",0.272727272727273,6.69744318181818,6.74905647419977,4.69728977940488e-06,0.000358932587270716,0.000306089058307085,"BIRC5/CDC20/CDCA8/UBE2C/AURKB/INCENP/NCAPH/DLGAP5/ESPL1",9
