"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
99.80625770434,-3.97662609528125,0.634675366864361,-6.26560648623868,3.71377109227739e-10,2.06219043011178e-07,"ITGA8"
467.752332897127,2.70523218281681,0.43251268871512,6.2546885985087,3.98309859943702e-10,2.1564495817352e-07,"TMEM132A"
579.513351061238,-3.08923676589586,0.494684576400239,-6.24486170233136,4.24175256550672e-10,2.24047301362472e-07,"ADAM33"
45.5498693073165,-6.96555514831171,1.11617845329303,-6.24053898170264,4.36065702864168e-10,2.24843782410153e-07,"DSC1"
417.271706461531,-3.07554633874927,0.493485861042951,-6.23228866628376,4.59669431480589e-10,2.31502353677759e-07,"TWIST2"
26.791724166262,-2.99063343850418,0.482305023103998,-6.20070970701732,5.62091079062614e-10,2.7549355312751e-07,"MAB21L1"
56.9645883219047,-2.8586362530616,0.461231620887911,-6.19783233326127,5.72460744862299e-10,2.7549355312751e-07,"NOVA1"
157.194742220504,-3.25160640600271,0.527669438693315,-6.16220339395582,7.17396214944768e-10,3.37737661540085e-07,"GFRA1"
314.289836726804,-2.2499815374583,0.365563603573919,-6.15482918830387,7.51584563014785e-10,3.46304580779749e-07,"ITGA7"
318.04783128234,-2.76162292887379,0.451012241518394,-6.12316623508137,9.17338990128595e-10,4.13872774379684e-07,"AOC3"
105.993952836883,3.20194226120647,0.525150124458884,6.09719413949632,1.07946392094142e-09,4.77078993304234e-07,"PKMYT1"
576.874115128625,-4.2839715096269,0.704479733902043,-6.08104293632183,1.19403310221677e-09,5.17159617232125e-07,"HMCN2"
71.6453360954072,2.40994019281051,0.396744242355425,6.07429153477558,1.24536299790805e-09,5.28815315346997e-07,"E2F1"
34.3794633364645,-3.22578413497267,0.531599137676448,-6.06807631229833,1.29451396904047e-09,5.39115279106547e-07,"CADM3"
552.832948377705,-2.58821483269738,0.427292338401263,-6.05724605870848,1.38471694114649e-09,5.65800567499403e-07,"TNS4"
413.30671644227,-2.51687242958167,0.416589843527025,-6.04160775565906,1.52586048909181e-09,6.11926569477263e-07,"THSD4"
197.979808018905,2.42417719469035,0.401549266395912,6.03706044951457,1.56946941480675e-09,6.17971448128271e-07,"TONSL"
303.525001299838,-2.75134560457871,0.456426027948659,-6.02802083164327,1.65979661124574e-09,6.41867060948888e-07,"GREB1"
37.4210196687115,3.32091853145123,0.553979093919364,5.9946640006863,2.03906594257318e-09,7.74701965830963e-07,"GTSE1"
463.814537177768,-1.8196547662047,0.304122111951356,-5.98330307036586,2.18657364641422e-09,8.16421360116315e-07,"ABLIM1"
174.125223804349,-2.12330865291838,0.355660175858448,-5.9700489316618,2.37182442390773e-09,8.5607049540243e-07,"IQCN"
193.208872933116,-4.09716227444719,0.686001588079382,-5.97252593236429,2.33607997505227e-09,8.5607049540243e-07,"TP63"
236.767659776542,-2.14238329155768,0.359345055315406,-5.96191114881839,2.49304705477421e-09,8.85072574068692e-07,"PRELP"
13.7039807358444,-4.18441669523901,0.70278863658474,-5.95401871546121,2.61636863900301e-09,9.13872245907243e-07,"ARL5AP2"
76.9135242438286,2.58453915038615,0.434526196542067,5.9479478359504,2.71525089878082e-09,9.33356721650754e-07,"SBK1"
267.250947889777,-1.8581444751837,0.312559024433991,-5.94493945119195,2.76559063491414e-09,9.35806731089073e-07,"DAAM2"
21.8035773850965,2.42518998902056,0.409799337400759,5.91799392454574,3.25892003051397e-09,1.08577187970478e-06,"CCNB1"
169.255048765879,2.43333666096831,0.412648305896639,5.89687786474958,3.70443846291817e-09,1.21550483868115e-06,"PYCR1"
15.3013219992517,-5.08288873127045,0.87218152323501,-5.82778767476924,5.61669753064379e-09,1.81545077199436e-06,"MYOC"
333.462804793315,-2.6663807605098,0.45892910878737,-5.81000574915631,6.24706971543366e-09,1.98950796702105e-06,"GPX3"
572.369735543337,1.83305838670844,0.316486247351287,5.79190534201576,6.95923638406336e-09,2.1841916396127e-06,"CHPF"
82.3869756911507,5.14631059185803,0.88974974010537,5.78399785904807,7.29458707219456e-09,2.22495179768233e-06,"XRCC2"
18.7144163891109,5.10280090559795,0.882163463618559,5.78441651240768,7.27644495173234e-09,2.22495179768233e-06,"ZIC2"
75.0491148829778,-3.58053184868404,0.621278545219153,-5.76316674096806,8.25501665840347e-09,2.48292556603313e-06,"ADGRL3"
214.365560122364,2.71462849270837,0.472199846504315,5.74889744841025,8.98272780043343e-09,2.66479388008475e-06,"IFI6"
456.64750571058,-2.94945006904156,0.513312376153821,-5.74591653359575,9.14243993282055e-09,2.67552269169138e-06,"FAT2"
55.7226841973136,-3.39936761636846,0.591937914052648,-5.74277730090814,9.31361815917937e-09,2.68927619806918e-06,"HSPB7"
38.383252040627,1.90024358663914,0.331475104522981,5.73268870183703,9.88509607369437e-09,2.81673211278849e-06,"TEAD4"
73.4481665421726,-3.60925475137677,0.630273923244017,-5.72648592662688,1.02532263613992e-08,2.88368662444754e-06,"DSG3"
65.7756097743206,2.03547850382488,0.356380858409483,5.71152590211818,1.11967650988022e-08,3.06933094910962e-06,"LMNB1"
256.633790524766,-1.88795165424406,0.330431847962035,-5.71358864433967,1.10618209384858e-08,3.06933094910962e-06,"SLIT2"
53.4124910925456,3.34217816758943,0.585661096759073,5.70667607270544,1.15203727848549e-08,3.11856491286023e-06,"RRM2"
20.6564700655481,-4.5043143102715,0.790376915973673,-5.69894466708026,1.2055134160621e-08,3.19983625430171e-06,"SLC10A6"
39.7041270661521,-6.00951989426474,1.05465619342856,-5.69808429676832,1.21161143725868e-08,3.19983625430171e-06,"ZCCHC12"
10150.27461805,-2.07653526782343,0.364993570369746,-5.68923793841042,1.27607558773852e-08,3.32948107567052e-06,"AHNAK"
60.1696535374443,-2.80727287484245,0.497878825330811,-5.63846609258224,1.71571594778571e-08,4.42327911491039e-06,"CLEC3B"
121.956933340287,3.3226796824429,0.590382330693121,5.62801342401626,1.82296905423029e-08,4.64449621628366e-06,"FAM222A"
350.73183409133,-2.10184355985074,0.373921370424045,-5.62108434045143,1.89762597098553e-08,4.77848697996077e-06,"PER2"
43.8586558982404,3.4037627964147,0.608360601903379,5.59497571960667,2.2065264712951e-08,5.49247554739847e-06,"CDKN2A"
83.5269933704055,-3.42432197492042,0.613829247656092,-5.57862302585971,2.42429985905472e-08,5.96598156223738e-06,"CACNA1G"
21.2071953826865,3.19517544852886,0.574477471935765,5.56188119572795,2.66881962390145e-08,6.28196178391389e-06,"CLSPN"
131.557056002105,-3.13821982387653,0.564402868351169,-5.56024782978947,2.6939183311037e-08,6.28196178391389e-06,"MRGPRF"
18.6391874549114,4.82696967901813,0.867478443536893,5.56436844624929,2.63103523156735e-08,6.28196178391389e-06,"ONECUT2"
33.9016667829149,-3.50882346724052,0.630983154897129,-5.56088294910595,2.68413183221647e-08,6.28196178391389e-06,"PKHD1L1"
23.5904458662036,2.99797172281507,0.539203502746368,5.56000045909431,2.69773940664939e-08,6.28196178391389e-06,"PRR11"
539.758946085134,-3.31062690043159,0.596109184240355,-5.55372570655903,2.79644176047294e-08,6.30830653800022e-06,"COL17A1"
41.0331155432756,-3.21902192129293,0.579550629339445,-5.55434117112749,2.78660753947065e-08,6.30830653800022e-06,"CYP4B1"
688.669630892425,-2.25092217576136,0.405057572282317,-5.55704257811655,2.74383847220205e-08,6.30830653800022e-06,"PPP1R12B"
23.7515364220733,4.7454617149793,0.855034384421857,5.55002442175236,2.85629694509559e-08,6.37690377762784e-06,"LOC105379556"
827.42432930778,-3.56061120318102,0.642936077105681,-5.53804854008178,3.05860500827658e-08,6.7588928631875e-06,"FLNC"
9.65998855400892,7.20991123963199,1.30873162189825,5.50908308395145,3.60707636464484e-08,7.7341431438365e-06,"CST1"
96.8235522995545,2.4573130349974,0.446020077782192,5.50942246191303,3.6001293250422e-08,7.7341431438365e-06,"UHRF1"
28.0268432568168,-6.52783481438651,1.18425856367291,-5.5121702427389,3.54435832478164e-08,7.7341431438365e-06,"WFDC5"
34.7100344092321,3.13989372009955,0.570259281848884,5.50608086539065,3.66910042247903e-08,7.79000379894175e-06,"CDCA5"
848.124366424881,-2.67089528376911,0.487821499274278,-5.47514877417774,4.37144187941778e-08,9.10268705198764e-06,"EGFR"
66.6653377318685,4.76562358944911,0.870219677093373,5.47634547332554,4.3419959731097e-08,9.10268705198764e-06,"VSTM2L"
50.8689904427445,3.21947319373991,0.589685097284997,5.4596482233702,4.77078899561331e-08,9.83963871323827e-06,"CDC20"
8.42449636984497,7.50995604235578,1.37775245665955,5.45087472430582,5.01226701783572e-08,1.00058241926792e-05,"LINC01833"
289.057374199374,-2.89736936410798,0.53152859479089,-5.4510131580933,5.00836641407061e-08,1.00058241926792e-05,"LMOD1"
121.096150216678,-2.89192738699612,0.530259303409649,-5.45379848764666,4.93050735577912e-08,1.00058241926792e-05,"SH3RF2"
62.3113907874798,2.79337931269162,0.512543994894516,5.4500283693042,5.03617859716491e-08,1.00058241926792e-05,"TROAP"
214.458312488184,-6.17766533200317,1.13659883525804,-5.43522053724493,5.47286994185494e-08,1.07745883146191e-05,"CDHR1"
133.770792021364,-1.62819668478628,0.299678441057913,-5.43314587141632,5.53691078494987e-08,1.08024630593581e-05,"SEMA3G"
107.812931161992,-2.94201846082032,0.541765186442887,-5.43043099564403,5.62181141786376e-08,1.0870173934398e-05,"PGM5"
182.751005565631,3.11099204312511,0.574026811329906,5.4195936177921,5.97346632783053e-08,1.14479103358848e-05,"IQGAP3"
32.6542853334562,-4.53959244833751,0.839415727482876,-5.40803835299847,6.37187818305284e-08,1.21043328010695e-05,"HAL"
18.2113229851574,-3.6471279441998,0.676218064180729,-5.39341987058342,6.91291610097304e-08,1.30179227028411e-05,"CCBE1"
24.1056826905301,2.87111761601695,0.533086958984261,5.38583352608654,7.21096826878131e-08,1.346213179558e-05,"H3C14"
56.4978444858018,-2.33244102175878,0.433455722940021,-5.38103639730126,7.40582173035138e-08,1.3707732939529e-05,"WNT4"
24.9601244014116,-6.82027942959747,1.27146962761272,-5.36409150598669,8.13576543223328e-08,1.49311979830885e-05,"GSDMA"
33.3876961636284,2.64180039839571,0.493020069025524,5.35840336807658,8.39606227672128e-08,1.52794222407291e-05,"CILP2"
973.954895717414,-2.25384884149577,0.420804112680514,-5.35605231407745,8.50598904906479e-08,1.53504749038789e-05,"PER1"
67.7088953510464,3.34477254602048,0.624686022628084,5.35432589310845,8.58759630040762e-08,1.53696682216221e-05,"KIF18B"
220.304454273842,2.74297103132217,0.51280800727285,5.34892394896385,8.84787091029455e-08,1.57056961010933e-05,"CAPS"
36.3908931468111,-2.54241683485249,0.475937811323185,-5.34190975031834,9.19724447627952e-08,1.61931322258788e-05,"INMT"
47.0492390897748,2.55657506779877,0.480952644495368,5.31564821830061,1.06278298164387e-07,1.85609905245804e-05,"IL4I1"
12.131234659406,3.46169251299757,0.651555280228967,5.31296824389341,1.07853839022185e-07,1.86854619029155e-05,"SPOCD1"
52.8037363226645,-2.50222189304794,0.471412439879429,-5.3079250383972,1.10880221964311e-07,1.8759547553587e-05,"AREG"
158.051462584016,1.64086261257794,0.309103586496132,5.30845543132667,1.1055811108004e-07,1.8759547553587e-05,"FBXO41"
157.915038878648,-2.79202471958389,0.525922959470883,-5.30880934042672,1.10343683824975e-07,1.8759547553587e-05,"IGF1"
